CASE_ID,COLLISION_DATE,MONTH,HOUR,DAY_OF_WEEK,COLLISION_SEVERITY,NUMBER_KILLED,NUMBER_INJURED,PCF_VIOL_CATEGORY,TYPE_OF_COLLISION,PEDESTRIAN_ACCIDENT,BICYCLE_ACCIDENT,MOTORCYCLE_ACCIDENT,COUNT_PED_INJURED,COUNT_BICYCLIST_INJURED,COUNT_MC_INJURED,COUNT_PED_KILLED,COUNT_BICYCLIST_KILLED,COUNT_MC_KILLED,STWD_VEHTYPE_AT_FAULT,COUNTY
92074452,2023-05-18,5,16,4,possible injury,0,1,traffic signs,broadside,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,ALAMEDA
92074454,2023-05-14,5,15,7,severe injury,0,2,DUI,overturned,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,BUTTE
92074456,2023-05-09,5,15,2,severe injury,0,3,automobile right of way,head-on,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,SAN JOAQUIN
92074458,2023-05-15,5,8,1,minor injury,0,1,automobile right of way,broadside,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,ALAMEDA
92074461,2023-01-07,1,21,6,minor injury,0,1,improper turning,overturned,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,FRESNO
92074462,2023-05-15,5,12,1,possible injury,0,1,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,LOS ANGELES
92074463,2023-05-15,5,7,1,minor injury,0,2,wrong side of road,hit object,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,VENTURA
92074465,2023-05-20,5,0,6,possible injury,0,2,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,LOS ANGELES
92074468,2023-05-12,5,7,5,severe injury,0,1,unsafe speed,sideswipe,no,no,yes,0,0,1,0,0,0,Motorcycle/Scooter,ALAMEDA
92074470,2023-05-11,5,15,4,severe injury,0,2,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,SAN JOAQUIN
92074480,2023-05-09,5,16,2,possible injury,0,1,automobile right of way,broadside,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,LOS ANGELES
92074482,2023-05-14,5,11,7,possible injury,0,1,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Pickup or Panel Truck,SAN DIEGO
92074483,2023-05-14,5,1,7,minor injury,0,1,DUI,hit object,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,EL DORADO
92074485,2023-05-11,5,7,4,possible injury,0,3,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,LAKE
92074488,2023-05-10,5,18,3,possible injury,0,1,improper turning,sideswipe,yes,no,no,1,0,0,0,0,0,Passenger Car/Station Wagon,SAN DIEGO
92074493,2023-05-15,5,18,1,possible injury,0,1,DUI,hit object,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,KERN
92074494,2023-05-18,5,9,4,minor injury,0,1,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,SANTA CRUZ
92074497,2023-05-19,5,16,5,minor injury,0,1,unsafe speed,sideswipe,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,STANISLAUS
92074498,2023-05-13,5,15,6,possible injury,0,3,DUI,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,SAN BERNARDINO
92074499,2023-05-12,5,16,5,possible injury,0,1,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Truck or Truck Tractor with Trailer,SAN JOAQUIN
92074500,2023-03-08,3,9,3,severe injury,0,1,wrong side of road,head-on,no,no,yes,0,0,1,0,0,0,Motorcycle/Scooter,RIVERSIDE
92074502,2023-05-14,5,12,7,minor injury,0,1,improper turning,hit object,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,EL DORADO
92074504,2023-04-12,4,7,3,possible injury,0,1,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,RIVERSIDE
92074506,2023-05-17,5,17,3,severe injury,0,1,improper turning,overturned,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,KERN
92074507,2023-05-17,5,5,3,possible injury,0,1,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Pickup or Panel Truck,TULARE
92074508,2023-05-16,5,8,2,possible injury,0,2,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,SOLANO
92074509,2023-05-13,5,18,6,possible injury,0,2,improper turning,hit object,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,SAN JOAQUIN
92074510,2023-05-19,5,13,5,possible injury,0,1,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,SAN BERNARDINO
92074512,2023-05-12,5,15,5,possible injury,0,2,wrong side of road,sideswipe,no,no,no,0,0,0,0,0,0,Not Stated,SANTA CLARA
92074513,2023-05-11,5,15,4,minor injury,0,1,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,LOS ANGELES
92074515,2023-04-26,4,18,3,minor injury,0,1,traffic signs,overturned,no,no,yes,0,0,1,0,0,0,Not Stated,LOS ANGELES
92074519,2023-05-19,5,21,5,possible injury,0,1,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,KERN
92074521,2023-05-16,5,16,2,possible injury,0,1,unsafe starting or backing,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,SANTA CLARA
92074522,2023-05-12,5,3,5,possible injury,0,1,unsafe speed,sideswipe,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,MERCED
92074524,2023-05-10,5,6,3,possible injury,0,1,unsafe lane change,sideswipe,no,no,no,0,0,0,0,0,0,Pickup or Panel Truck,ORANGE
92074525,2023-05-05,5,0,5,possible injury,0,1,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Not Stated,ORANGE
92074526,2023-05-17,5,18,3,possible injury,0,1,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,MADERA
92074529,2023-05-10,5,20,3,minor injury,0,4,improper turning,sideswipe,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,ORANGE
92074530,2023-05-20,5,20,6,minor injury,0,2,unsafe lane change,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,MERCED
92074534,2023-04-15,4,16,6,possible injury,0,2,unsafe lane change,sideswipe,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,RIVERSIDE
92074538,2023-05-20,5,18,6,possible injury,0,1,unsafe speed,hit object,no,no,no,0,0,0,0,0,0,Pickup or Panel Truck,KERN
92074550,2023-05-21,5,15,7,possible injury,0,2,unsafe speed,hit object,no,no,no,0,0,0,0,0,0,Pickup or Panel Truck,SAN BERNARDINO
92074552,2023-05-15,5,14,1,minor injury,0,1,improper turning,hit object,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,BUTTE
92074553,2023-05-19,5,12,5,possible injury,0,1,automobile right of way,broadside,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,SANTA CRUZ
92074555,2023-05-06,5,7,6,minor injury,0,2,DUI,broadside,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,SACRAMENTO
92074560,2023-05-21,5,17,7,minor injury,0,2,unsafe speed,overturned,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,LOS ANGELES
92074561,2023-04-15,4,16,6,possible injury,0,1,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Pickup or Panel Truck,RIVERSIDE
92074563,2023-05-16,5,7,2,minor injury,0,1,other improper driving,overturned,no,no,yes,0,0,1,0,0,0,Motorcycle/Scooter,KERN
92074564,2023-05-10,5,15,3,minor injury,0,1,unsafe speed,sideswipe,no,no,yes,0,0,1,0,0,0,Motorcycle/Scooter,SAN DIEGO
92074566,2023-05-20,5,0,6,possible injury,0,1,other than driver or pedestrian,overturned,no,no,no,0,0,0,0,0,0,Not Stated,SAN BERNARDINO
92074570,2023-05-11,5,16,4,severe injury,0,1,improper turning,sideswipe,no,no,yes,0,0,1,0,0,0,Motorcycle/Scooter,SAN DIEGO
92074572,2023-05-13,5,21,6,possible injury,0,2,DUI,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,ORANGE
92074574,2023-05-19,5,8,5,minor injury,0,1,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,MADERA
92074575,2023-05-20,5,8,6,possible injury,0,1,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,KERN
92074577,2023-05-14,5,5,7,severe injury,0,1,improper turning,overturned,no,no,no,0,0,0,0,0,0,Pickup or Panel Truck,GLENN
92074586,2023-05-11,5,16,4,possible injury,0,1,unsafe lane change,sideswipe,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,SAN DIEGO
92074587,2023-05-14,5,16,7,possible injury,0,2,improper turning,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,LOS ANGELES
92074588,2023-05-13,5,14,6,possible injury,0,1,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,MONTEREY
92074591,2023-05-21,5,20,7,possible injury,0,1,other than driver or pedestrian,other,no,no,no,0,0,0,0,0,0,Not Stated,PLUMAS
92074592,2023-05-21,5,14,7,possible injury,0,1,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Emergency Vehicle,KERN
92074593,2023-05-13,5,15,6,possible injury,0,2,improper turning,overturned,no,no,yes,0,0,2,0,0,0,Motorcycle/Scooter,MONTEREY
92074595,2023-05-14,5,15,7,possible injury,0,1,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Pickup or Panel Truck,LOS ANGELES
92074602,2023-05-10,5,10,3,possible injury,0,1,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Pickup or Panel Truck,RIVERSIDE
92074603,2023-04-01,4,20,6,severe injury,0,2,other than driver or pedestrian,other,no,no,no,0,0,0,0,0,0,Not Stated,LASSEN
92074608,2023-05-21,5,17,7,possible injury,0,1,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,SAN BERNARDINO
92074609,2023-05-20,5,1,6,possible injury,0,2,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,FRESNO
92074610,2023-05-13,5,17,6,severe injury,0,2,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,MERCED
92074615,2023-05-05,5,21,5,severe injury,0,1,pedestrian violation,vehicle/pedestrian,yes,no,no,1,0,0,0,0,0,Pedestrian,RIVERSIDE
92074621,2023-05-07,5,22,7,fatal injury,1,0,pedestrian violation,vehicle/pedestrian,yes,no,no,0,0,0,1,0,0,Pedestrian,RIVERSIDE
92074624,2023-05-21,5,10,7,minor injury,0,1,improper turning,hit object,no,no,yes,0,0,1,0,0,0,Not Stated,ALPINE
92074625,2023-05-12,5,14,5,possible injury,0,1,improper turning,hit object,no,no,no,0,0,0,0,0,0,Not Stated,TEHAMA
92074626,2023-05-14,5,10,7,minor injury,0,1,pedestrian violation,broadside,yes,no,no,1,0,0,0,0,0,Pedestrian,MONTEREY
92074632,2023-05-17,5,6,3,possible injury,0,1,improper turning,hit object,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,SAN JOAQUIN
92074635,2023-05-16,5,2,2,possible injury,0,1,improper turning,hit object,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,LOS ANGELES
92074639,2023-05-11,5,15,4,possible injury,0,1,unsafe lane change,sideswipe,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,SAN DIEGO
92074647,2023-05-11,5,13,4,possible injury,0,4,improper turning,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,SAN JOAQUIN
92074648,2023-05-21,5,0,7,severe injury,0,1,improper turning,hit object,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,MADERA
92074651,2023-05-11,5,17,4,minor injury,0,1,other improper driving,head-on,yes,no,no,1,0,0,0,0,0,Pickup or Panel Truck,SAN MATEO
92074654,2023-05-13,5,5,6,possible injury,0,1,DUI,hit object,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,SAN DIEGO
92074664,2023-05-13,5,20,6,possible injury,0,2,unsafe starting or backing,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,LOS ANGELES
92074667,2023-05-11,5,18,4,possible injury,0,1,automobile right of way,broadside,no,no,yes,0,0,1,0,0,0,Motorcycle/Scooter,SAN DIEGO
92074669,2023-05-12,5,0,5,minor injury,0,2,unknown,other,no,no,no,0,0,0,0,0,0,Not Stated,MARIN
92074671,2023-05-07,5,12,7,minor injury,0,1,automobile right of way,broadside,no,yes,no,0,1,0,0,0,0,Passenger Car/Station Wagon,SONOMA
92074677,2023-05-16,5,17,2,minor injury,0,1,wrong side of road,overturned,no,no,no,0,0,0,0,0,0,Pickup or Panel Truck,MONTEREY
92074680,2023-05-13,5,16,6,minor injury,0,2,automobile right of way,head-on,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,LOS ANGELES
92074686,2023-05-14,5,16,7,possible injury,0,2,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,ORANGE
92074690,2023-05-11,5,14,4,minor injury,0,1,unsafe speed,overturned,no,no,yes,0,0,1,0,0,0,Motorcycle/Scooter,SAN DIEGO
92074696,2023-02-04,2,3,6,fatal injury,1,0,DUI,hit object,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,TEHAMA
92074706,2023-05-15,5,12,1,possible injury,0,1,improper turning,sideswipe,no,no,no,0,0,0,0,0,0,Not Stated,SAN BERNARDINO
92074707,2023-05-15,5,13,1,possible injury,0,1,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,ORANGE
92074709,2023-05-15,5,18,1,severe injury,0,1,improper turning,hit object,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,SAN BERNARDINO
92074713,2023-05-19,5,6,5,possible injury,0,1,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,ALAMEDA
92074714,2023-05-11,5,20,4,minor injury,0,1,pedestrian right of way,vehicle/pedestrian,yes,no,no,1,0,0,0,0,0,Pickup or Panel Truck,SAN DIEGO
92074716,2023-05-06,5,1,6,severe injury,0,2,DUI,head-on,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,SOLANO
92074717,2023-05-10,5,23,3,minor injury,0,1,improper turning,sideswipe,no,no,no,0,0,0,0,0,0,Not Stated,ALAMEDA
92074722,2023-05-16,5,14,2,possible injury,0,1,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,ORANGE
92074724,2023-05-10,5,18,3,severe injury,0,1,DUI,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,SAN BERNARDINO
92074727,2023-05-17,5,14,3,possible injury,0,1,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Pickup or Panel Truck,ORANGE
92074730,2023-05-03,5,14,3,minor injury,0,1,DUI,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,LOS ANGELES
92074738,2023-05-15,5,15,1,possible injury,0,1,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,SACRAMENTO
92074741,2023-05-13,5,14,6,possible injury,0,1,improper turning,hit object,no,no,no,0,0,0,0,0,0,Not Stated,SACRAMENTO
92074744,2023-05-21,5,21,7,severe injury,0,3,unknown,vehicle/pedestrian,yes,no,no,2,0,0,0,0,0,Truck or Truck Tractor,RIVERSIDE
92074745,2023-05-10,5,14,3,possible injury,0,2,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,SANTA CLARA
92074935,2023-05-13,5,15,6,possible injury,0,1,automobile right of way,broadside,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,SANTA BARBARA
92074937,2023-05-15,5,1,1,minor injury,0,2,improper turning,hit object,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,LOS ANGELES
92074941,2023-05-11,5,14,4,possible injury,0,1,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Pickup or Panel Truck,SAN BERNARDINO
92074942,2023-05-20,5,21,6,minor injury,0,4,DUI,rear end,no,no,no,0,0,0,0,0,0,Pickup or Panel Truck,SACRAMENTO
92074947,2023-05-18,5,0,4,minor injury,0,1,improper turning,hit object,no,no,no,0,0,0,0,0,0,Pickup or Panel Truck,STANISLAUS
92074951,2023-05-15,5,16,1,possible injury,0,1,automobile right of way,head-on,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,STANISLAUS
92074953,2023-05-12,5,1,5,minor injury,0,1,improper turning,hit object,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,ORANGE
92074956,2023-05-22,5,9,1,possible injury,0,2,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Not Stated,LOS ANGELES
92074958,2023-05-18,5,15,4,possible injury,0,2,unsafe starting or backing,rear end,no,no,no,0,0,0,0,0,0,Pickup or Panel Truck,MARIN
92074959,2023-05-15,5,20,1,possible injury,0,1,improper turning,sideswipe,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,ORANGE
92074960,2023-05-21,5,21,7,minor injury,0,2,DUI,sideswipe,yes,no,no,2,0,0,0,0,0,Passenger Car/Station Wagon,VENTURA
92074962,2023-05-13,5,0,6,possible injury,0,1,other than driver or pedestrian,hit object,no,no,no,0,0,0,0,0,0,Not Stated,ORANGE
92074963,2023-05-11,5,21,4,minor injury,0,2,automobile right of way,head-on,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,LOS ANGELES
92074964,2023-05-11,5,21,4,minor injury,0,1,DUI,head-on,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,TULARE
92074966,2023-05-13,5,13,6,minor injury,0,1,improper turning,overturned,no,no,yes,0,0,1,0,0,0,Motorcycle/Scooter,SACRAMENTO
92074975,2023-05-15,5,22,1,fatal injury,1,0,pedestrian violation,vehicle/pedestrian,yes,no,no,0,0,0,1,0,0,Pedestrian,KERN
92074976,2023-05-14,5,18,7,possible injury,0,3,automobile right of way,broadside,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,TULARE
92074977,2023-05-14,5,21,7,possible injury,0,1,wrong side of road,head-on,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,VENTURA
92074980,2023-05-12,5,11,5,possible injury,0,1,unsafe lane change,sideswipe,no,no,no,0,0,0,0,0,0,Not Stated,LOS ANGELES
92074984,2023-05-12,5,12,5,possible injury,0,1,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Truck or Truck Tractor,LOS ANGELES
92074988,2023-05-12,5,22,5,minor injury,0,1,improper turning,overturned,no,no,yes,0,0,1,0,0,0,Motorcycle/Scooter,VENTURA
92074990,2023-05-11,5,18,4,possible injury,0,1,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,LOS ANGELES
92074992,2023-05-14,5,13,7,minor injury,0,1,unsafe speed,broadside,no,no,yes,0,0,1,0,0,0,Not Stated,VENTURA
92074994,2023-05-16,5,21,2,minor injury,0,2,unsafe speed,hit object,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,LOS ANGELES
92074997,2023-05-14,5,10,7,possible injury,0,1,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,LOS ANGELES
92074999,2023-05-17,5,18,3,possible injury,0,2,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,LOS ANGELES
92075009,2023-05-11,5,8,4,possible injury,0,2,automobile right of way,broadside,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,RIVERSIDE
92075012,2023-05-13,5,14,6,minor injury,0,1,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,MARIN
92075018,2023-05-19,5,2,5,possible injury,0,2,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Not Stated,LOS ANGELES
92075019,2023-05-16,5,10,2,minor injury,0,1,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,VENTURA
92075022,2023-05-16,5,15,2,minor injury,0,1,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Not Stated,SANTA CLARA
92075028,2023-05-06,5,0,6,minor injury,0,1,improper turning,hit object,no,no,no,0,0,0,0,0,0,Pickup or Panel Truck,STANISLAUS
92075030,2023-05-16,5,2,2,possible injury,0,1,DUI,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,SAN BERNARDINO
92075034,2023-05-16,5,7,2,minor injury,0,1,unsafe lane change,rear end,no,no,yes,0,0,1,0,0,0,Passenger Car/Station Wagon,LOS ANGELES
92075039,2023-05-16,5,8,2,possible injury,0,1,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,SANTA CRUZ
92075042,2023-05-11,5,7,4,possible injury,0,1,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Not Stated,LOS ANGELES
92075043,2023-05-13,5,19,6,possible injury,0,3,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,LOS ANGELES
92075046,2023-05-20,5,7,6,possible injury,0,2,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Pickup or Panel Truck,STANISLAUS
92075047,2023-05-13,5,21,6,minor injury,0,1,automobile right of way,broadside,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,RIVERSIDE
92075051,2023-05-12,5,14,5,minor injury,0,1,unsafe speed,broadside,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,LOS ANGELES
92075059,2023-04-23,4,20,7,minor injury,0,1,unsafe lane change,sideswipe,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,SAN BERNARDINO
92075061,2023-05-18,5,8,4,minor injury,0,1,unsafe lane change,sideswipe,no,no,yes,0,0,1,0,0,0,Passenger Car/Station Wagon,LOS ANGELES
92075062,2023-05-20,5,15,6,possible injury,0,1,unsafe starting or backing,broadside,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,LOS ANGELES
92075066,2023-05-11,5,6,4,possible injury,0,1,automobile right of way,broadside,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,IMPERIAL
92075067,2023-05-11,5,12,4,minor injury,0,1,unsafe speed,rear end,no,no,yes,0,0,1,0,0,0,Motorcycle/Scooter,ORANGE
92075069,2023-05-22,5,15,1,minor injury,0,3,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,LOS ANGELES
92075073,2023-05-11,5,16,4,possible injury,0,1,unsafe lane change,sideswipe,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,RIVERSIDE
92075076,2023-05-09,5,7,2,possible injury,0,1,automobile right of way,broadside,no,yes,no,0,1,0,0,0,0,Not Stated,LOS ANGELES
92075077,2023-05-10,5,22,3,possible injury,0,1,DUI,hit object,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,ALAMEDA
92075079,2023-05-21,5,16,7,possible injury,0,2,unsafe lane change,sideswipe,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,LOS ANGELES
92075085,2023-05-08,5,23,1,minor injury,0,1,improper turning,sideswipe,no,no,no,0,0,0,0,0,0,Pickup or Panel Truck,FRESNO
92075105,2023-05-03,5,17,3,possible injury,0,1,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,LOS ANGELES
92075108,2023-05-13,5,20,6,severe injury,0,2,DUI,hit object,no,no,yes,0,0,2,0,0,0,Motorcycle/Scooter,CALAVERAS
92075111,2023-05-18,5,13,4,possible injury,0,1,unsafe speed,rear end,no,no,yes,0,0,1,0,0,0,Motorcycle/Scooter,SAN MATEO
92075112,2023-05-17,5,16,3,minor injury,0,1,automobile right of way,broadside,no,no,no,0,0,0,0,0,0,Pickup or Panel Truck,TULARE
92075114,2023-05-13,5,23,6,possible injury,0,2,other hazardous violation,head-on,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,LOS ANGELES
92075115,2023-05-11,5,3,4,severe injury,0,1,pedestrian violation,vehicle/pedestrian,yes,no,no,1,0,0,0,0,0,Pedestrian,SAN DIEGO
92075117,2023-05-19,5,22,5,possible injury,0,1,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,ORANGE
92075119,2023-05-21,5,20,7,possible injury,0,1,unknown,broadside,no,no,no,0,0,0,0,0,0,Not Stated,TULARE
92075121,2023-05-12,5,9,5,possible injury,0,1,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,SANTA CLARA
92075123,2023-05-17,5,7,3,possible injury,0,1,unsafe lane change,sideswipe,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,LOS ANGELES
92075125,2023-05-22,5,22,1,minor injury,0,1,unsafe speed,hit object,no,no,no,0,0,0,0,0,0,Pickup or Panel Truck,TULARE
92075128,2023-05-18,5,13,4,possible injury,0,1,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,MARIN
92075130,2023-05-07,5,16,7,severe injury,0,2,DUI,hit object,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,FRESNO
92075136,2023-05-11,5,8,4,minor injury,0,2,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Pickup or Panel Truck,SAN DIEGO
92075137,2023-05-17,5,21,3,possible injury,0,1,improper turning,hit object,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,LOS ANGELES
92075140,2023-05-17,5,10,3,possible injury,0,2,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Pickup or Panel Truck,LOS ANGELES
92075141,2023-05-18,5,18,4,possible injury,0,1,automobile right of way,rear end,no,no,no,0,0,0,0,0,0,Not Stated,SAN BERNARDINO
92075146,2023-05-16,5,8,2,minor injury,0,1,wrong side of road,sideswipe,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,CONTRA COSTA
92075147,2023-05-18,5,23,4,possible injury,0,3,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,LOS ANGELES
92075149,2023-05-17,5,15,3,possible injury,0,1,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,IMPERIAL
92075155,2023-05-18,5,16,4,possible injury,0,1,wrong side of road,sideswipe,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,SANTA CRUZ
92075156,2023-05-13,5,15,6,possible injury,0,1,improper turning,hit object,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,COLUSA
92075160,2023-05-16,5,17,2,possible injury,0,1,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,CONTRA COSTA
92075162,2023-05-19,5,11,5,possible injury,0,1,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,SANTA CRUZ
92075163,2023-05-18,5,13,4,possible injury,0,2,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,LOS ANGELES
92075165,2023-05-17,5,21,3,minor injury,0,1,improper turning,hit object,no,no,yes,0,0,1,0,0,0,Motorcycle/Scooter,YOLO
92075171,2023-05-13,5,10,6,possible injury,0,1,improper turning,sideswipe,no,no,yes,0,0,1,0,0,0,Motorcycle/Scooter,SAN MATEO
