CASE_ID,COUNT_BICYCLIST_INJURED,COUNT_BICYCLIST_KILLED,NUMBER_INJURED,NUMBER_KILLED,TYPE_OF_COLLISION,PCF_VIOL_CATEGORY,STWD_VEHTYPE_AT_FAULT,INTERSECTION,LIGHTING,COUNTY
6506478,1,0,1,0,sideswipe,other hazardous violation,Passenger Car/Station Wagon,no,daylight,SAN DIEGO
81577296,1,0,1,0,other,wrong side of road,Bicycle,no,dark street lights,SOLANO
9192188,1,0,1,0,other,other hazardous violation,Pickup or Panel Truck,yes,daylight,SAN MATEO
7127145,1,0,1,0,vehicle/pedestrian,improper turning,Passenger Car/Station Wagon,not stated,daylight,ALAMEDA
90675826,1,0,1,0,sideswipe,improper turning,Bicycle,no,daylight,SAN JOAQUIN
8026507,1,0,1,0,sideswipe,improper turning,Bicycle,no,daylight,LOS ANGELES
9033536,1,0,1,0,other,unknown,Not Stated,no,daylight,LOS ANGELES
6724009,1,0,1,0,broadside,wrong side of road,Bicycle,no,daylight,SAN BERNARDINO
8123023,1,0,2,0,other,traffic signs,Bicycle,yes,daylight,SAN MATEO
8735195,1,0,1,0,sideswipe,wrong side of road,Passenger Car/Station Wagon,no,daylight,LOS ANGELES
91252578,1,0,1,0,overturned,unsafe speed,Bicycle,no,daylight,CONTRA COSTA
8748980,1,0,1,0,vehicle/pedestrian,pedestrian right of way,Passenger Car/Station Wagon,yes,daylight,LOS ANGELES
8353764,1,0,1,0,broadside,improper turning,Passenger Car/Station Wagon,yes,daylight,LOS ANGELES
7130902,0,0,1,0,vehicle/pedestrian,pedestrian violation,Not Stated,no,daylight,LOS ANGELES
6417912,1,0,1,0,broadside,automobile right of way,Bicycle,no,daylight,RIVERSIDE
7066710,1,0,1,0,broadside,unsafe speed,Bicycle,no,daylight,ORANGE
9376582,1,0,1,0,broadside,traffic signs,Not Stated,no,daylight,SACRAMENTO
8155564,1,0,1,0,broadside,wrong side of road,Bicycle,no,dark street lights,LOS ANGELES
9468803,1,0,1,0,other,improper turning,Passenger Car/Station Wagon,yes,daylight,SAN FRANCISCO
9195959,1,0,1,0,broadside,automobile right of way,Bicycle,no,dark street lights,LOS ANGELES
8618962,1,0,1,0,broadside,wrong side of road,Bicycle,no,daylight,SAN JOAQUIN
8156599,1,0,1,0,sideswipe,improper turning,Bicycle,no,dark street lights,LOS ANGELES
8134234,1,0,1,0,broadside,unknown,Passenger Car/Station Wagon,no,daylight,LOS ANGELES
9635655,1,0,1,0,broadside,wrong side of road,Bicycle,no,daylight,NAPA
8356979,1,0,1,0,broadside,pedestrian violation,Bicycle,yes,dark street lights,LOS ANGELES
9650041,1,0,1,0,vehicle/pedestrian,traffic signs,Bicycle,yes,daylight,LOS ANGELES
90804837,1,0,1,0,overturned,unsafe speed,Passenger Car/Station Wagon,no,daylight,LOS ANGELES
82269949,1,0,1,0,broadside,other hazardous violation,Bicycle,yes,daylight,ALAMEDA
82018045,1,0,1,0,sideswipe,traffic signs,Passenger Car/Station Wagon,yes,daylight,SOLANO
6477664,1,0,1,0,broadside,other hazardous violation,Bicycle,yes,dark street lights,LOS ANGELES
9125053,1,0,1,0,broadside,traffic signs,Bicycle,yes,daylight,SACRAMENTO
8291528,1,0,1,0,broadside,wrong side of road,Bicycle,yes,daylight,SANTA BARBARA
8992274,1,0,1,0,head-on,unknown,Not Stated,no,daylight,LOS ANGELES
90880875,1,0,1,0,other,traffic signs,Bicycle,no,dark street lights,SACRAMENTO
8974566,1,0,1,0,broadside,other hazardous violation,Passenger Car/Station Wagon,yes,daylight,SAN BERNARDINO
9326601,1,0,1,0,other,traffic signs,Bicycle,yes,daylight,SANTA CRUZ
8776642,1,0,1,0,other,improper passing,Passenger Car/Station Wagon,no,daylight,SANTA CLARA
8452167,1,0,1,0,other,traffic signs,Passenger Car/Station Wagon,yes,daylight,SANTA CLARA
7069938,1,0,1,0,broadside,traffic signs,Bicycle,yes,dark street lights,MARIN
8804605,1,0,1,0,other,other improper driving,Bicycle,no,daylight,LOS ANGELES
8981595,1,0,1,0,broadside,unsafe starting or backing,Passenger Car/Station Wagon,yes,daylight,SAN FRANCISCO
6733659,1,0,1,0,other,other hazardous violation,Bicycle,yes,dusk-dawn,SAN MATEO
81926808,1,0,1,0,other,wrong side of road,Bicycle,no,daylight,SAN JOAQUIN
81745793,1,0,1,0,sideswipe,traffic signs,Bicycle,yes,daylight,SANTA CLARA
9048954,1,0,1,0,sideswipe,improper turning,Passenger Car/Station Wagon,yes,daylight,LOS ANGELES
8134619,1,0,1,0,broadside,traffic signs,Bicycle,yes,daylight,SAN MATEO
6550228,1,0,1,0,other,unsafe speed,Bicycle,no,daylight,SAN DIEGO
90519297,1,0,1,0,overturned,improper turning,Bicycle,no,daylight,SONOMA
7101038,1,0,1,0,rear end,following too closely,Not Stated,no,dusk-dawn,SAN FRANCISCO
9159858,1,0,1,0,broadside,improper turning,Passenger Car/Station Wagon,yes,daylight,LOS ANGELES
8129908,1,0,1,0,rear end,unsafe speed,Bicycle,no,daylight,SANTA CLARA
6784735,1,0,1,0,sideswipe,improper turning,Passenger Car/Station Wagon,no,daylight,LOS ANGELES
8117754,1,0,1,0,broadside,wrong side of road,Bicycle,yes,dark street lights,ALAMEDA
81688849,1,0,1,0,sideswipe,automobile right of way,Bicycle,no,dark street lights,ORANGE
81456383,1,0,1,0,rear end,improper turning,Bicycle,no,daylight,ALAMEDA
8315855,1,0,1,0,vehicle/pedestrian,improper turning,Passenger Car/Station Wagon,no,dark street lights,VENTURA
8742063,1,0,1,0,broadside,improper turning,Passenger Car/Station Wagon,yes,daylight,LOS ANGELES
9104239,2,0,2,0,other,automobile right of way,Bicycle,yes,daylight,LOS ANGELES
6398965,1,0,1,0,broadside,automobile right of way,Bicycle,no,daylight,SANTA CLARA
9617075,1,0,1,0,sideswipe,improper turning,Not Stated,yes,daylight,SANTA CLARA
91247153,1,0,1,0,overturned,improper turning,Bicycle,no,daylight,SANTA CLARA
8119262,1,0,1,0,broadside,automobile right of way,Not Stated,yes,daylight,SAN JOAQUIN
7036157,1,0,1,0,overturned,other than driver or pedestrian,Not Stated,no,daylight,VENTURA
7030950,1,0,1,0,overturned,unsafe speed,Bicycle,yes,daylight,SAN DIEGO
81970431,1,0,1,0,other,traffic signs,Passenger Car/Station Wagon,yes,daylight,LOS ANGELES
8695349,1,0,1,0,other,unsafe lane change,Bicycle,no,daylight,SAN MATEO
9047525,1,0,1,0,sideswipe,improper turning,Passenger Car/Station Wagon,no,daylight,SAN FRANCISCO
9633060,1,0,1,0,overturned,unsafe speed,Bicycle,no,daylight,SANTA CLARA
6611676,1,0,1,0,broadside,automobile right of way,Bicycle,yes,daylight,ORANGE
91962031,1,0,1,0,other,automobile right of way,Bicycle,no,dark street lights,SACRAMENTO
9066082,1,0,1,0,hit object,unsafe speed,Bicycle,no,daylight,ORANGE
6592337,1,0,1,0,broadside,wrong side of road,Bicycle,yes,daylight,ORANGE
9628816,1,0,1,0,vehicle/pedestrian,unsafe starting or backing,Not Stated,no,daylight,LOS ANGELES
9581260,1,0,1,0,head-on,wrong side of road,Bicycle,no,daylight,NAPA
82062743,1,0,1,0,rear end,unsafe speed,Pickup or Panel Truck,yes,dark street lights,RIVERSIDE
6421131,1,0,1,0,broadside,wrong side of road,Bicycle,yes,daylight,SANTA BARBARA
9499462,1,0,1,0,vehicle/pedestrian,unknown,Bicycle,yes,daylight,LOS ANGELES
6565505,1,0,1,0,other,other hazardous violation,Passenger Car/Station Wagon,yes,daylight,SACRAMENTO
9178454,1,0,1,0,sideswipe,improper turning,Passenger Car/Station Wagon,no,dusk-dawn,LOS ANGELES
91329031,1,0,1,0,broadside,traffic signs,Bicycle,yes,daylight,RIVERSIDE
9610833,1,0,1,0,broadside,traffic signs,Bicycle,yes,daylight,LOS ANGELES
8974500,1,0,1,0,head-on,automobile right of way,Passenger Car/Station Wagon,yes,daylight,SAN MATEO
6716353,1,0,1,0,broadside,automobile right of way,Passenger Car/Station Wagon,no,daylight,SONOMA
8453689,1,0,1,0,broadside,automobile right of way,Passenger Car/Station Wagon,yes,daylight,LOS ANGELES
9278695,1,0,1,0,head-on,wrong side of road,Bicycle,no,daylight,LOS ANGELES
90017429,1,0,1,0,other,automobile right of way,Passenger Car/Station Wagon,yes,daylight,SACRAMENTO
8349546,1,0,1,0,broadside,improper turning,Passenger Car/Station Wagon,yes,dark street lights,SAN MATEO
8718583,1,0,1,0,sideswipe,automobile right of way,Passenger Car/Station Wagon,no,daylight,SAN FRANCISCO
9175246,1,0,1,0,other,traffic signs,Pickup or Panel Truck,yes,dark street lights,SANTA BARBARA
90862127,1,0,1,0,other,improper turning,Bicycle,no,daylight,ALAMEDA
6476744,1,0,1,0,other,improper turning,Passenger Car/Station Wagon,no,dark street lights,LOS ANGELES
9500738,1,0,1,0,broadside,improper turning,Passenger Car/Station Wagon,yes,daylight,SANTA CLARA
8051353,1,0,1,0,broadside,automobile right of way,Passenger Car/Station Wagon,yes,daylight,ALAMEDA
92171389,1,0,1,0,broadside,unsafe speed,Pickup or Panel Truck,yes,daylight,SACRAMENTO
91752381,1,0,1,0,rear end,unsafe speed,Not Stated,no,dark street lights,LOS ANGELES
6897392,1,0,1,0,other,improper turning,Passenger Car/Station Wagon,no,dark street lights,ALAMEDA
9475626,1,0,1,0,other,unknown,Bicycle,yes,daylight,LOS ANGELES
7004497,1,0,1,0,other,improper turning,Bicycle,no,daylight,ORANGE
7059118,1,0,1,0,broadside,wrong side of road,Bicycle,no,daylight,ORANGE
6496841,1,0,1,0,broadside,improper turning,Not Stated,yes,daylight,SANTA CLARA
6959085,1,0,1,0,overturned,improper turning,Bicycle,no,daylight,LOS ANGELES
8098653,1,0,1,0,other,improper turning,Not Stated,no,daylight,SANTA CLARA
8658640,1,0,1,0,sideswipe,improper turning,Bicycle,no,dark street lights,LOS ANGELES
8545912,1,0,1,0,other,unsafe speed,Bicycle,no,daylight,SAN DIEGO
8590132,1,0,1,0,broadside,automobile right of way,Passenger Car/Station Wagon,yes,daylight,KINGS
8739370,1,0,1,0,other,following too closely,Bicycle,no,dark street lights,SANTA CRUZ
8421595,1,0,1,0,broadside,wrong side of road,Bicycle,no,daylight,LOS ANGELES
8419108,2,0,2,0,vehicle/pedestrian,pedestrian right of way,Passenger Car/Station Wagon,no,daylight,LOS ANGELES
8875507,1,0,1,0,sideswipe,wrong side of road,Bicycle,yes,daylight,SAN DIEGO
91267908,1,0,1,0,other,traffic signs,Bicycle,no,daylight,SANTA CRUZ
6594607,1,0,1,0,vehicle/pedestrian,pedestrian violation,Bicycle,no,daylight,LOS ANGELES
91337320,1,0,1,0,broadside,automobile right of way,Passenger Car/Station Wagon,no,daylight,SANTA CRUZ
9545248,1,0,1,0,head-on,wrong side of road,Bicycle,yes,dark street lights,ORANGE
81473218,1,0,1,0,hit object,wrong side of road,Bicycle,no,daylight,LOS ANGELES
8531814,1,0,1,0,vehicle/pedestrian,wrong side of road,Bicycle,yes,dark street lights,SAN BERNARDINO
8169751,1,0,1,0,broadside,automobile right of way,Bicycle,yes,daylight,SAN DIEGO
6424858,1,0,1,0,broadside,automobile right of way,Bicycle,no,daylight,LOS ANGELES
8512102,1,0,1,0,other,improper turning,Not Stated,yes,dark street lights,SANTA CLARA
8454614,1,0,1,0,broadside,automobile right of way,Bicycle,no,dark street lights,STANISLAUS
9369302,1,0,1,0,broadside,improper turning,Passenger Car/Station Wagon,not stated,daylight,SAN FRANCISCO
8685935,1,0,1,0,broadside,automobile right of way,Passenger Car/Station Wagon,no,daylight,VENTURA
8188995,1,0,1,0,broadside,automobile right of way,Bicycle,no,daylight,SONOMA
8283954,1,0,1,0,rear end,unsafe speed,Not Stated,no,dark street lights,LOS ANGELES
8974292,1,0,1,0,vehicle/pedestrian,unknown,Not Stated,yes,daylight,ALAMEDA
9365807,1,0,1,0,broadside,traffic signs,Bicycle,yes,daylight,SAN FRANCISCO
6976189,1,0,1,0,other,unsafe speed,Not Stated,no,daylight,SAN DIEGO
8546893,1,0,1,0,other,wrong side of road,Bicycle,no,daylight,SAN JOAQUIN
8806617,1,0,1,0,broadside,unsafe speed,Bicycle,yes,dark street lights,CONTRA COSTA
8693256,1,0,1,0,other,other than driver or pedestrian,Not Stated,no,daylight,ALAMEDA
9153423,1,0,1,0,other,other hazardous violation,Bicycle,no,daylight,LOS ANGELES
8641425,1,0,1,0,head-on,improper turning,Bicycle,no,daylight,STANISLAUS
7054429,1,0,1,0,broadside,unknown,Passenger Car/Station Wagon,no,daylight,LOS ANGELES
90249351,1,0,1,0,sideswipe,improper turning,Bicycle,no,daylight,VENTURA
9434292,1,0,1,0,sideswipe,improper passing,Not Stated,no,daylight,SAN FRANCISCO
8400858,1,0,1,0,hit object,improper turning,Bicycle,yes,daylight,ORANGE
6524959,1,0,1,0,other,automobile right of way,Bicycle,no,daylight,SACRAMENTO
8571811,1,0,1,0,broadside,wrong side of road,Bicycle,yes,dusk-dawn,LOS ANGELES
6678074,0,1,0,1,broadside,improper turning,Bicycle,no,daylight,FRESNO
91731228,0,0,1,0,vehicle/pedestrian,other improper driving,Pedestrian,no,daylight,SAN BERNARDINO
8927031,1,0,1,0,broadside,wrong side of road,Bicycle,no,daylight,SANTA CLARA
8643429,1,0,1,0,sideswipe,improper turning,Bicycle,no,daylight,LOS ANGELES
8644738,1,0,1,0,unknown,automobile right of way,Bicycle,no,daylight,LOS ANGELES
6908793,1,0,1,0,broadside,automobile right of way,Passenger Car/Station Wagon,no,daylight,SAN BERNARDINO
6886777,1,0,1,0,broadside,automobile right of way,Not Stated,no,daylight,LOS ANGELES
9125257,1,0,1,0,broadside,unknown,Passenger Car/Station Wagon,yes,daylight,SAN DIEGO
9096438,1,0,1,0,hit object,improper turning,Bicycle,no,daylight,SAN DIEGO
9493887,1,0,1,0,other,automobile right of way,Pickup or Panel Truck,yes,daylight,SAN DIEGO
91378737,1,0,1,0,other,unsafe starting or backing,Passenger Car/Station Wagon,no,dark no street lights,GLENN
6436284,1,0,1,0,broadside,unknown,Not Stated,yes,daylight,LOS ANGELES
8156751,1,0,1,0,broadside,wrong side of road,Bicycle,no,daylight,ALAMEDA
90812061,1,0,1,0,broadside,automobile right of way,Bicycle,no,daylight,SANTA CRUZ
6907892,1,0,1,0,broadside,traffic signs,Bicycle,no,daylight,LOS ANGELES
9408787,1,0,1,0,sideswipe,unknown,Bicycle,no,dark street lights,SACRAMENTO
8316039,1,0,1,0,broadside,unknown,Not Stated,yes,unknown,MONTEREY
9580132,1,0,1,0,hit object,other improper driving,Bicycle,no,daylight,ORANGE
8510567,1,0,1,0,unknown,improper turning,Not Stated,no,daylight,SANTA CLARA
9516235,1,0,1,0,other,automobile right of way,Passenger Car/Station Wagon,no,daylight,YOLO
7032876,1,0,1,0,broadside,other than driver or pedestrian,Not Stated,yes,daylight,SAN FRANCISCO
9137740,1,0,1,0,broadside,unknown,Passenger Car/Station Wagon,yes,daylight,SANTA CLARA
9490990,1,0,1,0,head-on,other improper driving,Bicycle,no,daylight,LOS ANGELES
6922400,1,0,1,0,broadside,traffic signs,Bicycle,yes,daylight,FRESNO
8020168,1,0,1,0,broadside,traffic signs,Passenger Car/Station Wagon,yes,dark street lights,SAN FRANCISCO
90847183,1,0,1,0,broadside,automobile right of way,Passenger Car/Station Wagon,no,dark street lights,LOS ANGELES
9473721,1,0,1,0,hit object,unknown,Not Stated,yes,daylight,SANTA CLARA
91036478,1,0,1,0,other,wrong side of road,Passenger Car/Station Wagon,no,daylight,SACRAMENTO
9611333,1,0,1,0,broadside,wrong side of road,Bicycle,yes,daylight,LOS ANGELES
6398693,1,0,1,0,broadside,automobile right of way,Bicycle,no,daylight,LOS ANGELES
8543444,1,0,1,0,broadside,other hazardous violation,Bicycle,not stated,daylight,SAN DIEGO
91779978,1,0,1,0,other,improper turning,Pickup or Panel Truck,no,daylight,SANTA CRUZ
6512184,1,0,1,0,broadside,automobile right of way,Not Stated,yes,dark street lights,LOS ANGELES
8813195,1,0,1,0,broadside,automobile right of way,Not Stated,yes,dark street lights,SANTA CLARA
9589008,1,0,1,0,broadside,automobile right of way,Passenger Car/Station Wagon,no,daylight,LOS ANGELES
82266557,1,0,1,0,broadside,traffic signs,Passenger Car/Station Wagon,yes,daylight,ORANGE
9575212,1,0,2,0,vehicle/pedestrian,wrong side of road,Bicycle,no,dark no street lights,SAN DIEGO
8071215,1,0,1,0,broadside,automobile right of way,Not Stated,yes,dark street lights,SANTA CLARA
8970890,1,0,1,0,other,wrong side of road,Bicycle,no,dusk-dawn,LOS ANGELES
8128409,1,0,1,0,other,wrong side of road,Bicycle,yes,daylight,LOS ANGELES
90290040,1,0,1,0,other,improper turning,Passenger Car/Station Wagon,yes,daylight,SAN BERNARDINO
8845840,1,0,1,0,broadside,other hazardous violation,Bicycle,no,dark street lights,SAN FRANCISCO
9079438,1,0,1,0,other,improper turning,Passenger Car/Station Wagon,no,daylight,LOS ANGELES
8710588,1,0,1,0,rear end,improper passing,Pickup or Panel Truck,no,daylight,LOS ANGELES
90552026,1,0,1,0,broadside,automobile right of way,Bicycle,no,daylight,ALAMEDA
6755279,1,0,1,0,broadside,traffic signs,Bicycle,yes,daylight,SAN JOAQUIN
8369649,1,0,1,0,broadside,automobile right of way,Passenger Car/Station Wagon,yes,daylight,LOS ANGELES
6471521,1,0,1,0,broadside,unknown,Not Stated,no,dark street lights,MERCED
8446495,1,0,1,0,other,traffic signs,Passenger Car/Station Wagon,yes,daylight,SAN JOAQUIN
8942319,1,0,1,0,broadside,traffic signs,Bicycle,no,daylight,SANTA CLARA
6625732,1,0,1,0,overturned,unsafe speed,Bicycle,no,daylight,SANTA CRUZ
91242041,1,0,1,0,broadside,traffic signs,Bicycle,yes,daylight,TUOLUMNE
8421134,1,0,1,0,other,other hazardous violation,Bicycle,no,daylight,MERCED
92142418,1,0,1,0,overturned,other hazardous violation,Bicycle,no,daylight,SACRAMENTO
6919795,1,0,1,0,sideswipe,improper turning,Not Stated,yes,daylight,SAN MATEO
90225918,1,0,1,0,other,wrong side of road,Bicycle,no,daylight,SACRAMENTO
81878640,1,0,1,0,sideswipe,other than driver or pedestrian,Not Stated,no,daylight,ALAMEDA
9536506,1,0,1,0,sideswipe,automobile right of way,Passenger Car/Station Wagon,no,daylight,LOS ANGELES
7170768,1,0,1,0,broadside,wrong side of road,Bicycle,no,daylight,MERCED
7118602,1,0,1,0,broadside,other improper driving,Bicycle,no,daylight,MERCED
9628829,1,0,1,0,broadside,wrong side of road,Bicycle,no,daylight,SANTA BARBARA
6636906,1,0,1,0,broadside,unsafe speed,Passenger Car/Station Wagon,no,daylight,LOS ANGELES
8525370,1,0,1,0,broadside,automobile right of way,Passenger Car/Station Wagon,yes,daylight,SANTA CLARA
8172396,1,0,1,0,unknown,wrong side of road,Bicycle,no,daylight,SAN DIEGO
9395759,1,0,1,0,broadside,unsafe speed,Not Stated,no,dark street lights,SANTA CLARA
8757314,1,0,1,0,broadside,wrong side of road,Bicycle,no,daylight,LOS ANGELES
6664445,1,0,1,0,broadside,wrong side of road,Bicycle,yes,daylight,SANTA BARBARA
6447692,1,0,1,0,broadside,automobile right of way,Pickup or Panel Truck,yes,daylight,LOS ANGELES
81903708,1,0,1,0,head-on,wrong side of road,Bicycle,yes,daylight,STANISLAUS
7136455,2,0,2,0,hit object,unknown,Not Stated,no,unknown,ORANGE
8090710,1,0,1,0,other,other than driver or pedestrian,Not Stated,no,daylight,LOS ANGELES
8594578,1,0,1,0,head-on,wrong side of road,Bicycle,no,dark street lights,SAN FRANCISCO
6700821,1,0,1,0,broadside,wrong side of road,Bicycle,no,daylight,SAN DIEGO
6512900,1,0,1,0,broadside,automobile right of way,Bicycle,no,daylight,MERCED
8707693,1,0,1,0,broadside,automobile right of way,Passenger Car/Station Wagon,no,daylight,LOS ANGELES
6623263,1,0,1,0,overturned,other than driver or pedestrian,Not Stated,no,daylight,SANTA CLARA
6386721,1,0,1,0,broadside,automobile right of way,Passenger Car/Station Wagon,yes,daylight,RIVERSIDE
9452170,1,0,1,0,rear end,wrong side of road,Bicycle,no,daylight,ALAMEDA
8057195,1,0,1,0,unknown,automobile right of way,Passenger Car/Station Wagon,no,dark street lights,LOS ANGELES
7000332,1,0,1,0,head-on,wrong side of road,Bicycle,no,daylight,IMPERIAL
8865846,1,0,1,0,hit object,unsafe speed,Bicycle,no,daylight,ALAMEDA
9076056,1,0,1,0,broadside,wrong side of road,Bicycle,no,dark street lights,LOS ANGELES
90951593,1,0,1,0,broadside,wrong side of road,Bicycle,yes,daylight,SACRAMENTO
6888666,1,0,1,0,other,automobile right of way,Passenger Car/Station Wagon,yes,daylight,ALAMEDA
9594782,1,0,1,0,head-on,wrong side of road,Bicycle,yes,dark street lights,ALAMEDA
9098492,1,0,1,0,broadside,wrong side of road,Bicycle,no,daylight,RIVERSIDE
6444096,1,0,1,0,overturned,unsafe speed,Bicycle,yes,daylight,LOS ANGELES
7032869,1,0,1,0,broadside,improper turning,Passenger Car/Station Wagon,yes,daylight,SAN FRANCISCO
6399815,1,0,1,0,sideswipe,other hazardous violation,Passenger Car/Station Wagon,no,dark street lights,LOS ANGELES
9431068,1,0,1,0,vehicle/pedestrian,traffic signs,Bicycle,yes,daylight,LOS ANGELES
7156785,1,0,1,0,sideswipe,traffic signs,Bicycle,yes,dark street lights,FRESNO
8658946,1,0,1,0,broadside,automobile right of way,Passenger Car/Station Wagon,no,daylight,LOS ANGELES
8355219,1,0,1,0,sideswipe,improper passing,Passenger Car/Station Wagon,no,daylight,LOS ANGELES
9573024,1,0,1,0,broadside,improper turning,Passenger Car/Station Wagon,yes,daylight,SAN FRANCISCO
8139051,1,0,1,0,broadside,automobile right of way,Bicycle,no,daylight,VENTURA
8485015,1,0,1,0,broadside,traffic signs,Passenger Car/Station Wagon,yes,daylight,LOS ANGELES
6708397,1,0,1,0,broadside,improper turning,Passenger Car/Station Wagon,yes,dark street lights,STANISLAUS
6909224,1,0,1,0,broadside,automobile right of way,Passenger Car/Station Wagon,yes,dark street lights,ORANGE
9279465,1,0,1,0,broadside,improper turning,Passenger Car/Station Wagon,yes,daylight,YOLO
8132612,1,0,1,0,sideswipe,automobile right of way,Bicycle,no,daylight,LOS ANGELES
